LandOcc,Type,Subtype,Subsubtype,Country_CF
Raw;land;Occupation, shrub land, sclerophyllous, UA;;0.138783217;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, UG;;0.05202546;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, US;;0.173128781;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, UY;;1.19E-05;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, UZ;;0.299723161;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, VA;;0.342540755;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, VC;;0.305020408;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, VE;;0;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, VG;;0;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, VI;;0;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, VN;;0.294378162;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, VU;;0;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, WF;;0;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, YE;;0;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, YT;;0.313995692;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, ZA;;0.058984583;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, ZM;;0.014216273;m2a,
Raw;land;Occupation, shrub land, sclerophyllous, ZW;;0.004582509;m2a,
Raw;land;Occupation, traffic area, rail network;;0.592819;m2a,,
Raw;land;Occupation, traffic area, rail network, (Sub)trop coniferous forest;;0;m2a,
Raw;land;Occupation, traffic area, rail network, (Sub)trop dry br.leaf forest;;0.827806825;m2a,
Raw;land;Occupation, traffic area, rail network, (Sub)trop grass savan & shrub;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, (Sub)trop moist br.leaf for.;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, AD;;0;m2a,
Raw;land;Occupation, traffic area, rail network, AE;;0;m2a,
Raw;land;Occupation, traffic area, rail network, AF;;0;m2a,
Raw;land;Occupation, traffic area, rail network, AG;;0.008831406;m2a,
Raw;land;Occupation, traffic area, rail network, AI;;0;m2a,
Raw;land;Occupation, traffic area, rail network, AL;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, AM;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, AO;;0.927539551;m2a,
Raw;land;Occupation, traffic area, rail network, AR;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, AT;;0;m2a,
Raw;land;Occupation, traffic area, rail network, AU;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, AW;;0;m2a,
Raw;land;Occupation, traffic area, rail network, AX;;0;m2a,
Raw;land;Occupation, traffic area, rail network, AZ;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, BA;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, BB;;0;m2a,
Raw;land;Occupation, traffic area, rail network, BD;;0.770829121;m2a,
Raw;land;Occupation, traffic area, rail network, BE;;0;m2a,
Raw;land;Occupation, traffic area, rail network, BF;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, BG;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, BH;;0;m2a,
Raw;land;Occupation, traffic area, rail network, BI;;0.890566695;m2a,
Raw;land;Occupation, traffic area, rail network, BJ;;0.915227579;m2a,
Raw;land;Occupation, traffic area, rail network, BL;;0;m2a,
Raw;land;Occupation, traffic area, rail network, BN;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, BO;;0.792123448;m2a,
Raw;land;Occupation, traffic area, rail network, Boreal forest and taiga;;0;m2a,
Raw;land;Occupation, traffic area, rail network, BQ;;0;m2a,
Raw;land;Occupation, traffic area, rail network, BR;;0.810935058;m2a,
Raw;land;Occupation, traffic area, rail network, BS;;0;m2a,
Raw;land;Occupation, traffic area, rail network, BT;;0.57091473;m2a,
Raw;land;Occupation, traffic area, rail network, BW;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, BY;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, BZ;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, CA;;0.586595074;m2a,
Raw;land;Occupation, traffic area, rail network, CD;;0.884371483;m2a,
Raw;land;Occupation, traffic area, rail network, CF;;0.906451125;m2a,
Raw;land;Occupation, traffic area, rail network, CG;;0.84473427;m2a,
Raw;land;Occupation, traffic area, rail network, CH;;0.628411189;m2a,
Raw;land;Occupation, traffic area, rail network, CI;;0.834856142;m2a,
Raw;land;Occupation, traffic area, rail network, CL;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, CM;;0.86923418;m2a,
Raw;land;Occupation, traffic area, rail network, CN;;0.574139332;m2a,
Raw;land;Occupation, traffic area, rail network, CO;;0.855864144;m2a,
Raw;land;Occupation, traffic area, rail network, CR;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, CU;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, CV;;0.68508151;m2a,
Raw;land;Occupation, traffic area, rail network, CW;;0;m2a,
Raw;land;Occupation, traffic area, rail network, CY;;0.342540755;m2a,
Raw;land;Occupation, traffic area, rail network, CZ;;0.572002284;m2a,
Raw;land;Occupation, traffic area, rail network, DE;;0.57162304;m2a,
Raw;land;Occupation, traffic area, rail network, Deserts and xeric shrub;;0;m2a,
Raw;land;Occupation, traffic area, rail network, DJ;;0;m2a,
Raw;land;Occupation, traffic area, rail network, DK;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, DM;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, DO;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, DZ;;0.713626573;m2a,
Raw;land;Occupation, traffic area, rail network, EC;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, EE;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, EG;;0.067660838;m2a,
Raw;land;Occupation, traffic area, rail network, EH;;0;m2a,
Raw;land;Occupation, traffic area, rail network, ER;;0.925617899;m2a,
Raw;land;Occupation, traffic area, rail network, ES;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, ET;;0.906255419;m2a,
Raw;land;Occupation, traffic area, rail network, FI;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, FJ;;0.647681832;m2a,
Raw;land;Occupation, traffic area, rail network, FK;;0.328268224;m2a,
Raw;land;Occupation, traffic area, rail network, Flooded grasss and savan;;0;m2a,
Raw;land;Occupation, traffic area, rail network, FO;;0.328268224;m2a,
Raw;land;Occupation, traffic area, rail network, FR;;0.573226095;m2a,
Raw;land;Occupation, traffic area, rail network, GA;;0.831292662;m2a,
Raw;land;Occupation, traffic area, rail network, GB;;0.571644164;m2a,
Raw;land;Occupation, traffic area, rail network, GD;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, GE;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, GF;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, GG;;0;m2a,
Raw;land;Occupation, traffic area, rail network, GH;;0.847580307;m2a,
Raw;land;Occupation, traffic area, rail network, GI;;0.342540755;m2a,
Raw;land;Occupation, traffic area, rail network, GL;;0;m2a,
Raw;land;Occupation, traffic area, rail network, GLO;;0.592819;m2a,
Raw;land;Occupation, traffic area, rail network, GM;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, GN;;0.888673404;m2a,
Raw;land;Occupation, traffic area, rail network, GP;;0.313995692;m2a,
Raw;land;Occupation, traffic area, rail network, GQ;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, GR;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, GT;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, GW;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, GY;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, HK;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, HN;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, HR;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, HT;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, HU;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, ID;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, IE;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, IL;;0.341785397;m2a,
Raw;land;Occupation, traffic area, rail network, IM;;0;m2a,
Raw;land;Occupation, traffic area, rail network, IN;;0.60961277;m2a,
Raw;land;Occupation, traffic area, rail network, IQ;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, IR;;0.590897388;m2a,
Raw;land;Occupation, traffic area, rail network, IS;;0;m2a,
Raw;land;Occupation, traffic area, rail network, IT;;0.61327544;m2a,
Raw;land;Occupation, traffic area, rail network, JE;;0;m2a,
Raw;land;Occupation, traffic area, rail network, JM;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, JO;;0.338682736;m2a,
Raw;land;Occupation, traffic area, rail network, JP;;0.571015226;m2a,
Raw;land;Occupation, traffic area, rail network, KE;;0.877926826;m2a,
Raw;land;Occupation, traffic area, rail network, KG;;0.713626573;m2a,
Raw;land;Occupation, traffic area, rail network, KH;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, KM;;0.642263916;m2a,
Raw;land;Occupation, traffic area, rail network, KN;;0.284279719;m2a,
Raw;land;Occupation, traffic area, rail network, KP;;0;m2a,
Raw;land;Occupation, traffic area, rail network, KR;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, KW;;0;m2a,
Raw;land;Occupation, traffic area, rail network, KY;;0.68508151;m2a,
Raw;land;Occupation, traffic area, rail network, KZ;;0.713626573;m2a,
Raw;land;Occupation, traffic area, rail network, LA;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, LB;;0.342540755;m2a,
Raw;land;Occupation, traffic area, rail network, LC;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, LI;;0.65182992;m2a,
Raw;land;Occupation, traffic area, rail network, LK;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, LR;;0.771050108;m2a,
Raw;land;Occupation, traffic area, rail network, LS;;0.78498923;m2a,
Raw;land;Occupation, traffic area, rail network, LT;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, LU;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, LV;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, LY;;0.21004131;m2a,
Raw;land;Occupation, traffic area, rail network, MA;;0.713626573;m2a,
Raw;land;Occupation, traffic area, rail network, Mangroves;;0;m2a,
Raw;land;Occupation, traffic area, rail network, MC;;0.342540755;m2a,
Raw;land;Occupation, traffic area, rail network, MD;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, ME;;0;m2a,
Raw;land;Occupation, traffic area, rail network, Medit. forest wood. and scrub;;0.342540755;m2a,
Raw;land;Occupation, traffic area, rail network, MF;;0;m2a,
Raw;land;Occupation, traffic area, rail network, MG;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, MK;;0;m2a,
Raw;land;Occupation, traffic area, rail network, ML;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, MM;;0.67421595;m2a,
Raw;land;Occupation, traffic area, rail network, MN;;0;m2a,
Raw;land;Occupation, traffic area, rail network, MO;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, Montane grass and shrub;;0.78498923;m2a,
Raw;land;Occupation, traffic area, rail network, MQ;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, MR;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, MS;;0.512912411;m2a,
Raw;land;Occupation, traffic area, rail network, MT;;0.342540755;m2a,
Raw;land;Occupation, traffic area, rail network, MU;;0.642263916;m2a,
Raw;land;Occupation, traffic area, rail network, MW;;0.927639363;m2a,
Raw;land;Occupation, traffic area, rail network, MX;;0.83341843;m2a,
Raw;land;Occupation, traffic area, rail network, MY;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, MZ;;0.888057914;m2a,
Raw;land;Occupation, traffic area, rail network, NA;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, NC;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, NE;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, NG;;0.859681972;m2a,
Raw;land;Occupation, traffic area, rail network, NI;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, NL;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, NO;;0.682631495;m2a,
Raw;land;Occupation, traffic area, rail network, NP;;0.672142109;m2a,
Raw;land;Occupation, traffic area, rail network, NZ;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, OCE;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, OM;;0;m2a,
Raw;land;Occupation, traffic area, rail network, PA;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, PE;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, PG;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, PH;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, PK;;0.712271722;m2a,
Raw;land;Occupation, traffic area, rail network, PL;;0.576351634;m2a,
Raw;land;Occupation, traffic area, rail network, PR;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, PS;;0.342477137;m2a,
Raw;land;Occupation, traffic area, rail network, PT;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, PY;;0.789369914;m2a,
Raw;land;Occupation, traffic area, rail network, QA;;0;m2a,
Raw;land;Occupation, traffic area, rail network, RAF;;0.713626573;m2a,
Raw;land;Occupation, traffic area, rail network, RAS;;0.576080699;m2a,
Raw;land;Occupation, traffic area, rail network, RE;;0.642263916;m2a,
Raw;land;Occupation, traffic area, rail network, RER;;0.577726129;m2a,
Raw;land;Occupation, traffic area, rail network, RLA;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, RNA;;0.613655683;m2a,
Raw;land;Occupation, traffic area, rail network, RO;;0.592393738;m2a,
Raw;land;Occupation, traffic area, rail network, RS;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, RU;;0.572528745;m2a,
Raw;land;Occupation, traffic area, rail network, RW;;0.880757394;m2a,
Raw;land;Occupation, traffic area, rail network, SA;;0;m2a,
Raw;land;Occupation, traffic area, rail network, SB;;0.642263916;m2a,
Raw;land;Occupation, traffic area, rail network, SD;;0.92769844;m2a,
Raw;land;Occupation, traffic area, rail network, SE;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, SG;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, SI;;0.595839948;m2a,
Raw;land;Occupation, traffic area, rail network, SK;;0.596938565;m2a,
Raw;land;Occupation, traffic area, rail network, SL;;0.825722299;m2a,
Raw;land;Occupation, traffic area, rail network, SM;;0.342540755;m2a,
Raw;land;Occupation, traffic area, rail network, SN;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, SO;;0.822888458;m2a,
Raw;land;Occupation, traffic area, rail network, SR;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, SS;;0.923938187;m2a,
Raw;land;Occupation, traffic area, rail network, ST;;0.642263916;m2a,
Raw;land;Occupation, traffic area, rail network, SV;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, SX;;0.592819;m2a,
Raw;land;Occupation, traffic area, rail network, SY;;0.340272616;m2a,
Raw;land;Occupation, traffic area, rail network, SZ;;0.837443133;m2a,
Raw;land;Occupation, traffic area, rail network, TC;;0;m2a,
Raw;land;Occupation, traffic area, rail network, TD;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, Temp br.leaf forest;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail network, Temp coniferous forest;;0.713626573;m2a,
Raw;land;Occupation, traffic area, rail network, Temp grasss savan and shrub;;0.328268224;m2a,
Raw;land;Occupation, traffic area, rail network, TG;;0.892510808;m2a,
Raw;land;Occupation, traffic area, rail network, TH;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, TJ;;0.78498923;m2a,
Raw;land;Occupation, traffic area, rail network, TL;;0.827806825;m2a,
Raw;land;Occupation, traffic area, rail network, TM;;0.78498923;m2a,
Raw;land;Occupation, traffic area, rail network, TN;;0.713626573;m2a,
Raw;land;Occupation, traffic area, rail network, TR;;0.587425914;m2a,
Raw;land;Occupation, traffic area, rail network, TT;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, Tundra;;0;m2a,
Raw;land;Occupation, traffic area, rail network, TW;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, TZ;;0.891123656;m2a,
Raw;land;Occupation, traffic area, rail network, UA;;0.583900091;m2a,
Raw;land;Occupation, traffic area, rail network, UG;;0.912736668;m2a,
Raw;land;Occupation, traffic area, rail network, US;;0.616100376;m2a,
Raw;land;Occupation, traffic area, rail network, UY;;0.927679851;m2a,
Raw;land;Occupation, traffic area, rail network, UZ;;0.78498923;m2a,
Raw;land;Occupation, traffic area, rail network, VA;;0.342540755;m2a,
Raw;land;Occupation, traffic area, rail network, VC;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, VE;;0.870659308;m2a,
Raw;land;Occupation, traffic area, rail network, VG;;0;m2a,
Raw;land;Occupation, traffic area, rail network, VI;;0;m2a,
Raw;land;Occupation, traffic area, rail network, VN;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail network, VU;;0.642263916;m2a,
Raw;land;Occupation, traffic area, rail network, WF;;0.642263916;m2a,
Raw;land;Occupation, traffic area, rail network, YE;;0;m2a,
Raw;land;Occupation, traffic area, rail network, YT;;0.642263916;m2a,
Raw;land;Occupation, traffic area, rail network, ZA;;0.873196726;m2a,
Raw;land;Occupation, traffic area, rail network, ZM;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail network, ZW;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail/road embankment;;0.592819;m2a,,
Raw;land;Occupation, traffic area, rail/road embankment, (Sub)trop coniferous forest;;0;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, (Sub)trop dry br.leaf forest;;0.827806825;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, (Sub)trop grass savan & shrub;;0.927714545;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, (Sub)trop moist br.leaf for.;;0.770716699;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AD;;0;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AE;;0;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AF;;0;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AG;;0.008831406;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AI;;0;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AL;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AM;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AO;;0.927539551;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AR;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AT;;0;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AU;;0.570901258;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AW;;0;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AX;;0;m2a,
Raw;land;Occupation, traffic area, rail/road embankment, AZ;;0.570901258;m2a,
